# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e-01
# Aref        : 1.000000e-01
# CofR        : (2.000000e-01 2.000000e-01 5.000000e-01)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
3.83          	9.423297e+00	4.711649e+00	4.711649e+00	-8.584487e-01	4.673556e+02	-4.682140e+02	4.677848e+02	-3.694305e-15	-5.884541e-16	2.746716e-18	-5.870808e-16	5.898275e-16
3.84          	9.438143e+00	4.719072e+00	4.719072e+00	-7.625533e-01	4.663951e+02	-4.671577e+02	4.667764e+02	-3.706091e-15	-5.670659e-16	2.730859e-18	-5.657005e-16	5.684313e-16
3.85          	9.456115e+00	4.728058e+00	4.728058e+00	-6.714414e-01	4.656684e+02	-4.663398e+02	4.660041e+02	-3.721511e-15	-5.472480e-16	2.717171e-18	-5.458894e-16	5.486066e-16
3.86          	9.464661e+00	4.732330e+00	4.732330e+00	-5.845810e-01	4.645635e+02	-4.651480e+02	4.648558e+02	-3.729682e-15	-5.216714e-16	2.701490e-18	-5.203206e-16	5.230221e-16
3.87          	9.468392e+00	4.734196e+00	4.734196e+00	-5.056870e-01	4.633667e+02	-4.638724e+02	4.636196e+02	-3.738484e-15	-4.962091e-16	2.688726e-18	-4.948648e-16	4.975535e-16
3.88          	9.498184e+00	4.749092e+00	4.749092e+00	-4.171384e-01	4.632518e+02	-4.636689e+02	4.634603e+02	-3.747600e-15	-4.680375e-16	2.665100e-18	-4.667050e-16	4.693701e-16
3.89          	9.529344e+00	4.764672e+00	4.764672e+00	-3.548479e-01	4.636618e+02	-4.640166e+02	4.638392e+02	-3.756053e-15	-4.397641e-16	2.647185e-18	-4.384405e-16	4.410877e-16
3.9           	9.586164e+00	4.793082e+00	4.793082e+00	-3.435294e-01	4.661953e+02	-4.665388e+02	4.663671e+02	-3.760328e-15	-4.086909e-16	2.631836e-18	-4.073750e-16	4.100068e-16
3.91          	9.527506e+00	4.763753e+00	4.763753e+00	-7.331570e-02	4.586549e+02	-4.587282e+02	4.586916e+02	-3.781602e-15	-3.846131e-16	2.595159e-18	-3.833155e-16	3.859107e-16
3.92          	9.542896e+00	4.771448e+00	4.771448e+00	-1.090850e-02	4.583052e+02	-4.583161e+02	4.583106e+02	-3.792751e-15	-3.574498e-16	2.582811e-18	-3.561584e-16	3.587412e-16
3.93          	9.562509e+00	4.781254e+00	4.781254e+00	4.770772e-02	4.582242e+02	-4.581765e+02	4.582004e+02	-3.802669e-15	-3.289967e-16	2.570257e-18	-3.277116e-16	3.302819e-16
3.94          	9.584444e+00	4.792222e+00	4.792222e+00	1.073070e-01	4.582372e+02	-4.581299e+02	4.581836e+02	-3.813431e-15	-3.010043e-16	2.557980e-18	-2.997253e-16	3.022833e-16
3.95          	9.608243e+00	4.804121e+00	4.804121e+00	1.672219e-01	4.583339e+02	-4.581666e+02	4.582502e+02	-3.824702e-15	-2.734780e-16	2.545596e-18	-2.722052e-16	2.747508e-16
3.96          	9.636768e+00	4.818384e+00	4.818384e+00	1.891221e-01	4.593223e+02	-4.591332e+02	4.592277e+02	-3.842408e-15	-2.524782e-16	2.539466e-18	-2.512085e-16	2.537480e-16
3.97          	9.630361e+00	4.815181e+00	4.815181e+00	2.765884e-01	4.574863e+02	-4.572097e+02	4.573480e+02	-3.842167e-15	-2.194219e-16	2.519206e-18	-2.181622e-16	2.206815e-16
3.98          	9.740795e+00	4.870398e+00	4.870398e+00	3.199044e-01	4.620309e+02	-4.617110e+02	4.618709e+02	-3.845336e-15	-1.760505e-16	2.513310e-18	-1.747939e-16	1.773072e-16
3.99          	9.792808e+00	4.896404e+00	4.896404e+00	3.779668e-01	4.635129e+02	-4.631349e+02	4.633239e+02	-3.850253e-15	-1.414979e-16	2.505004e-18	-1.402454e-16	1.427504e-16
4             	9.849158e+00	4.924579e+00	4.924579e+00	4.342316e-01	4.652343e+02	-4.648000e+02	4.650171e+02	-3.859138e-15	-1.108463e-16	2.495433e-18	-1.095986e-16	1.120940e-16
4.01          	9.964514e+00	4.982257e+00	4.982257e+00	4.822747e-01	4.699314e+02	-4.694491e+02	4.696903e+02	-3.868370e-15	-7.332720e-17	2.488197e-18	-7.208311e-17	7.457130e-17
4.02          	9.972461e+00	4.986230e+00	4.986230e+00	5.334091e-01	4.694185e+02	-4.688851e+02	4.691518e+02	-3.880479e-15	-5.734649e-17	2.475735e-18	-5.610863e-17	5.858436e-17
4.03          	9.981667e+00	4.990834e+00	4.990834e+00	5.654170e-01	4.693004e+02	-4.687350e+02	4.690177e+02	-3.893974e-15	-4.801196e-17	2.468133e-18	-4.677789e-17	4.924603e-17
4.04          	9.973447e+00	4.986724e+00	4.986724e+00	6.096889e-01	4.681310e+02	-4.675213e+02	4.678261e+02	-3.899381e-15	-3.702956e-17	2.459353e-18	-3.579988e-17	3.825923e-17
4.05          	9.962081e+00	4.981040e+00	4.981040e+00	7.125876e-01	4.657843e+02	-4.650717e+02	4.654280e+02	-3.908723e-15	-1.565220e-17	2.442823e-18	-1.443079e-17	1.687361e-17
4.06          	9.989730e+00	4.994865e+00	4.994865e+00	7.287336e-01	4.668282e+02	-4.660995e+02	4.664639e+02	-3.921697e-15	6.022753e-19	2.435883e-18	1.820217e-18	6.156662e-19
4.07          	1.005251e+01	5.026257e+00	5.026257e+00	6.103253e-01	4.719131e+02	-4.713028e+02	4.716080e+02	-3.925322e-15	1.909223e-17	2.441495e-18	2.031298e-17	-1.787148e-17
4.08          	1.005472e+01	5.027358e+00	5.027358e+00	5.845920e-01	4.724682e+02	-4.718836e+02	4.721759e+02	-3.944337e-15	2.319654e-17	2.442601e-18	2.441784e-17	-2.197524e-17
4.09          	1.006277e+01	5.031383e+00	5.031383e+00	6.100969e-01	4.724070e+02	-4.717969e+02	4.721020e+02	-3.958119e-15	3.228716e-17	2.434809e-18	3.350457e-17	-3.106976e-17
4.1           	1.011627e+01	5.058135e+00	5.058135e+00	4.840614e-01	4.771795e+02	-4.766954e+02	4.769375e+02	-3.961715e-15	4.455319e-17	2.441924e-18	4.577415e-17	-4.333223e-17
4.11          	1.010995e+01	5.054974e+00	5.054974e+00	5.689385e-01	4.753890e+02	-4.748201e+02	4.751046e+02	-3.981627e-15	4.721002e-17	2.431151e-18	4.842560e-17	-4.599445e-17
4.12          	1.008434e+01	5.042171e+00	5.042171e+00	5.911139e-01	4.737702e+02	-4.731791e+02	4.734746e+02	-3.997102e-15	4.577926e-17	2.424358e-18	4.699144e-17	-4.456708e-17
4.13          	1.002107e+01	5.010533e+00	5.010533e+00	5.084880e-01	4.721769e+02	-4.716684e+02	4.719227e+02	-4.002864e-15	3.942771e-17	2.421682e-18	4.063855e-17	-3.821686e-17
4.14          	9.993170e+00	4.996585e+00	4.996585e+00	5.228442e-01	4.705847e+02	-4.700618e+02	4.703232e+02	-4.017026e-15	3.330305e-17	2.417837e-18	3.451197e-17	-3.209413e-17
4.15          	9.971048e+00	4.985524e+00	4.985524e+00	5.369802e-01	4.692732e+02	-4.687363e+02	4.690047e+02	-4.031983e-15	2.652582e-17	2.414196e-18	2.773292e-17	-2.531872e-17
4.16          	9.945336e+00	4.972668e+00	4.972668e+00	5.483446e-01	4.678378e+02	-4.672894e+02	4.675636e+02	-4.047620e-15	1.661584e-17	2.411848e-18	1.782177e-17	-1.540992e-17
4.17          	9.916823e+00	4.958411e+00	4.958411e+00	5.573779e-01	4.663086e+02	-4.657512e+02	4.660299e+02	-4.062525e-15	4.726751e-18	2.410115e-18	5.931808e-18	-3.521693e-18
4.18          	9.885704e+00	4.942852e+00	4.942852e+00	5.661764e-01	4.646582e+02	-4.640920e+02	4.643751e+02	-4.078010e-15	-9.960680e-18	2.409320e-18	-8.756020e-18	1.116534e-17
4.19          	9.854504e+00	4.927252e+00	4.927252e+00	5.780198e-01	4.629505e+02	-4.623725e+02	4.626615e+02	-4.093509e-15	-2.645750e-17	2.408779e-18	-2.525311e-17	2.766189e-17
4.2           	9.822734e+00	4.911367e+00	4.911367e+00	5.928861e-01	4.611623e+02	-4.605695e+02	4.608659e+02	-4.109081e-15	-4.486370e-17	2.408703e-18	-4.365935e-17	4.606805e-17
4.21          	9.761385e+00	4.880692e+00	4.880692e+00	5.888866e-01	4.582843e+02	-4.576955e+02	4.579899e+02	-4.122725e-15	-7.031056e-17	2.415891e-18	-6.910261e-17	7.151850e-17
4.22          	9.723498e+00	4.861749e+00	4.861749e+00	5.974382e-01	4.563127e+02	-4.557153e+02	4.560140e+02	-4.139458e-15	-9.594189e-17	2.420879e-18	-9.473145e-17	9.715233e-17
4.23          	9.652626e+00	4.826313e+00	4.826313e+00	5.928863e-01	4.529870e+02	-4.523941e+02	4.526905e+02	-4.150863e-15	-1.246208e-16	2.429240e-18	-1.234062e-16	1.258354e-16
4.24          	9.602667e+00	4.801334e+00	4.801334e+00	6.035076e-01	4.503993e+02	-4.497958e+02	4.500975e+02	-4.161994e-15	-1.507079e-16	2.433412e-18	-1.494912e-16	1.519246e-16
4.25          	9.592270e+00	4.796135e+00	4.796135e+00	6.255379e-01	4.495107e+02	-4.488852e+02	4.491980e+02	-4.179530e-15	-1.819214e-16	2.441824e-18	-1.807005e-16	1.831423e-16
4.26          	9.499944e+00	4.749972e+00	4.749972e+00	6.373211e-01	4.448687e+02	-4.442314e+02	4.445500e+02	-4.192389e-15	-2.043179e-16	2.435683e-18	-2.031001e-16	2.055358e-16
4.27          	9.427798e+00	4.713899e+00	4.713899e+00	6.496852e-01	4.411850e+02	-4.405353e+02	4.408601e+02	-4.204925e-15	-2.289242e-16	2.436910e-18	-2.277058e-16	2.301427e-16
4.28          	9.361552e+00	4.680776e+00	4.680776e+00	6.488176e-01	4.380158e+02	-4.373670e+02	4.376914e+02	-4.210439e-15	-2.539649e-16	2.446448e-18	-2.527417e-16	2.551881e-16
4.29          	9.326986e+00	4.663493e+00	4.663493e+00	6.635881e-01	4.360934e+02	-4.354299e+02	4.357617e+02	-4.223564e-15	-2.813692e-16	2.457579e-18	-2.801404e-16	2.825980e-16
4.3           	9.292498e+00	4.646249e+00	4.646249e+00	6.960148e-01	4.338657e+02	-4.331697e+02	4.335177e+02	-4.236093e-15	-3.075336e-16	2.469015e-18	-3.062991e-16	3.087681e-16
4.31          	9.260593e+00	4.630297e+00	4.630297e+00	7.234306e-01	4.318497e+02	-4.311262e+02	4.314879e+02	-4.248984e-15	-3.331791e-16	2.481825e-18	-3.319382e-16	3.344200e-16
4.32          	9.237826e+00	4.618913e+00	4.618913e+00	7.526997e-01	4.302397e+02	-4.294870e+02	4.298633e+02	-4.262587e-15	-3.578603e-16	2.495909e-18	-3.566123e-16	3.591082e-16
4.33          	9.216018e+00	4.608009e+00	4.608009e+00	7.695159e-01	4.288936e+02	-4.281241e+02	4.285089e+02	-4.277984e-15	-3.846926e-16	2.512678e-18	-3.834362e-16	3.859489e-16
4.34          	9.205117e+00	4.602559e+00	4.602559e+00	7.855050e-01	4.280856e+02	-4.273001e+02	4.276929e+02	-4.293796e-15	-4.095661e-16	2.530525e-18	-4.083008e-16	4.108313e-16
4.35          	9.204964e+00	4.602482e+00	4.602482e+00	8.019013e-01	4.277864e+02	-4.269845e+02	4.273854e+02	-4.310709e-15	-4.331951e-16	2.549634e-18	-4.319203e-16	4.344699e-16
4.36          	9.208191e+00	4.604096e+00	4.604096e+00	8.184804e-01	4.276463e+02	-4.268278e+02	4.272371e+02	-4.327798e-15	-4.562758e-16	2.569696e-18	-4.549909e-16	4.575606e-16
4.37          	9.203027e+00	4.601513e+00	4.601513e+00	8.361885e-01	4.270838e+02	-4.262476e+02	4.266657e+02	-4.343017e-15	-4.778260e-16	2.592174e-18	-4.765299e-16	4.791221e-16
4.38          	9.198862e+00	4.599431e+00	4.599431e+00	8.557694e-01	4.265366e+02	-4.256808e+02	4.261087e+02	-4.359153e-15	-4.994153e-16	2.616209e-18	-4.981072e-16	5.007234e-16
4.39          	9.197236e+00	4.598618e+00	4.598618e+00	8.761648e-01	4.260972e+02	-4.252210e+02	4.256591e+02	-4.375822e-15	-5.210622e-16	2.638957e-18	-5.197427e-16	5.223816e-16
4.4           	9.193261e+00	4.596630e+00	4.596630e+00	8.983213e-01	4.255145e+02	-4.246161e+02	4.250653e+02	-4.392808e-15	-5.427335e-16	2.661169e-18	-5.414029e-16	5.440641e-16
4.41          	9.181926e+00	4.590963e+00	4.590963e+00	9.239573e-01	4.245178e+02	-4.235938e+02	4.240558e+02	-4.410154e-15	-5.647337e-16	2.682517e-18	-5.633924e-16	5.660749e-16
4.42          	9.254888e+00	4.627444e+00	4.627444e+00	9.676534e-01	4.272515e+02	-4.262839e+02	4.267677e+02	-4.419448e-15	-5.760385e-16	2.717081e-18	-5.746799e-16	5.773970e-16
4.43          	9.264287e+00	4.632144e+00	4.632144e+00	1.030549e+00	4.265985e+02	-4.255680e+02	4.260833e+02	-4.435495e-15	-5.970792e-16	2.741471e-18	-5.957085e-16	5.984499e-16
4.44          	9.315607e+00	4.657803e+00	4.657803e+00	1.048100e+00	4.287516e+02	-4.277035e+02	4.282275e+02	-4.452259e-15	-6.080292e-16	2.768789e-18	-6.066448e-16	6.094136e-16
4.45          	9.444376e+00	4.722188e+00	4.722188e+00	9.897334e-01	4.359512e+02	-4.349615e+02	4.354564e+02	-4.464763e-15	-6.008032e-16	2.804452e-18	-5.994009e-16	6.022054e-16
4.46          	9.676409e+00	4.838205e+00	4.838205e+00	9.034127e-01	4.485972e+02	-4.476938e+02	4.481455e+02	-4.470752e-15	-5.796072e-16	2.853212e-18	-5.781806e-16	5.810338e-16
4.47          	9.676694e+00	4.838347e+00	4.838347e+00	9.364187e-01	4.480314e+02	-4.470950e+02	4.475632e+02	-4.494638e-15	-6.067344e-16	2.882218e-18	-6.052933e-16	6.081755e-16
4.48          	9.634374e+00	4.817187e+00	4.817187e+00	9.771412e-01	4.452859e+02	-4.443088e+02	4.447974e+02	-4.517690e-15	-6.328514e-16	2.901311e-18	-6.314007e-16	6.343020e-16
4.49          	9.599099e+00	4.799550e+00	4.799550e+00	1.030858e+00	4.426516e+02	-4.416207e+02	4.421361e+02	-4.537263e-15	-6.542142e-16	2.918466e-18	-6.527550e-16	6.556734e-16
4.5           	9.575982e+00	4.787991e+00	4.787991e+00	1.083364e+00	4.406224e+02	-4.395391e+02	4.400807e+02	-4.561152e-15	-6.758481e-16	2.938696e-18	-6.743788e-16	6.773175e-16
4.51          	9.561059e+00	4.780529e+00	4.780529e+00	1.144528e+00	4.388355e+02	-4.376910e+02	4.382632e+02	-4.577062e-15	-6.877698e-16	2.950991e-18	-6.862943e-16	6.892453e-16
4.52          	9.541926e+00	4.770963e+00	4.770963e+00	1.223636e+00	4.365329e+02	-4.353092e+02	4.359211e+02	-4.590481e-15	-6.965525e-16	2.962838e-18	-6.950711e-16	6.980339e-16
4.53          	9.541643e+00	4.770821e+00	4.770821e+00	1.289491e+00	4.353675e+02	-4.340780e+02	4.347227e+02	-4.609026e-15	-7.063671e-16	2.986165e-18	-7.048740e-16	7.078602e-16
4.54          	9.540257e+00	4.770129e+00	4.770129e+00	1.339441e+00	4.344280e+02	-4.330885e+02	4.337582e+02	-4.628809e-15	-7.108066e-16	3.012503e-18	-7.093004e-16	7.123129e-16
4.55          	9.548971e+00	4.774486e+00	4.774486e+00	1.256839e+00	4.362934e+02	-4.350366e+02	4.356650e+02	-4.638947e-15	-7.333458e-16	3.051204e-18	-7.318202e-16	7.348714e-16
4.56          	9.587099e+00	4.793550e+00	4.793550e+00	1.155998e+00	4.398904e+02	-4.387344e+02	4.393124e+02	-4.641870e-15	-7.504879e-16	3.087025e-18	-7.489444e-16	7.520315e-16
4.57          	9.669783e+00	4.834892e+00	4.834892e+00	9.788645e-01	4.469618e+02	-4.459829e+02	4.464723e+02	-4.644395e-15	-7.523063e-16	3.131503e-18	-7.507405e-16	7.538720e-16
4.58          	9.818079e+00	4.909039e+00	4.909039e+00	8.932702e-01	4.555811e+02	-4.546878e+02	4.551345e+02	-4.630179e-15	-7.307224e-16	3.162808e-18	-7.291410e-16	7.323038e-16
4.59          	9.756817e+00	4.878408e+00	4.878408e+00	1.420008e+00	4.434262e+02	-4.420062e+02	4.427162e+02	-4.633213e-15	-7.011202e-16	3.114783e-18	-6.995628e-16	7.026776e-16
4.6           	9.689549e+00	4.844775e+00	4.844775e+00	1.789248e+00	4.337396e+02	-4.319503e+02	4.328450e+02	-4.658137e-15	-6.797751e-16	3.090785e-18	-6.782297e-16	6.813205e-16
4.61          	9.709552e+00	4.854776e+00	4.854776e+00	1.994113e+00	4.311190e+02	-4.291249e+02	4.301220e+02	-4.681856e-15	-6.233975e-16	3.085807e-18	-6.218546e-16	6.249404e-16
4.62          	9.764360e+00	4.882180e+00	4.882180e+00	1.800878e+00	4.371365e+02	-4.353356e+02	4.362361e+02	-4.665137e-15	-6.435899e-16	3.123476e-18	-6.420282e-16	6.451517e-16
4.63          	9.729009e+00	4.864504e+00	4.864504e+00	1.814236e+00	4.352113e+02	-4.333971e+02	4.343042e+02	-4.641256e-15	-6.996256e-16	3.132869e-18	-6.980591e-16	7.011920e-16
4.64          	9.647396e+00	4.823698e+00	4.823698e+00	1.849454e+00	4.306833e+02	-4.288339e+02	4.297586e+02	-4.613108e-15	-8.017761e-16	3.142594e-18	-8.002048e-16	8.033474e-16
4.65          	9.602896e+00	4.801448e+00	4.801448e+00	1.917729e+00	4.273587e+02	-4.254410e+02	4.263998e+02	-4.606567e-15	-8.365557e-16	3.149485e-18	-8.349810e-16	8.381305e-16
4.66          	9.692819e+00	4.846409e+00	4.846409e+00	2.035499e+00	4.296207e+02	-4.275852e+02	4.286030e+02	-4.589507e-15	-8.140667e-16	3.147504e-18	-8.124929e-16	8.156404e-16
4.67          	9.783034e+00	4.891517e+00	4.891517e+00	1.985937e+00	4.348257e+02	-4.328398e+02	4.338327e+02	-4.566470e-15	-8.026357e-16	3.163491e-18	-8.010539e-16	8.042174e-16
4.68          	1.008597e+01	5.042987e+00	5.042987e+00	2.183108e+00	4.459241e+02	-4.437410e+02	4.448326e+02	-4.554442e-15	-7.301090e-16	3.154681e-18	-7.285316e-16	7.316863e-16
4.69          	1.018356e+01	5.091782e+00	5.091782e+00	2.227814e+00	4.498343e+02	-4.476065e+02	4.487204e+02	-4.538353e-15	-6.882917e-16	3.159270e-18	-6.867121e-16	6.898713e-16
4.7           	1.024557e+01	5.122783e+00	5.122783e+00	2.231836e+00	4.527489e+02	-4.505171e+02	4.516330e+02	-4.521589e-15	-6.725418e-16	3.166912e-18	-6.709583e-16	6.741252e-16
4.71          	1.033951e+01	5.169757e+00	5.169757e+00	2.271121e+00	4.565802e+02	-4.543091e+02	4.554447e+02	-4.505850e-15	-6.532994e-16	3.171462e-18	-6.517137e-16	6.548851e-16
4.72          	1.049297e+01	5.246486e+00	5.246486e+00	2.348909e+00	4.625947e+02	-4.602458e+02	4.614203e+02	-4.497842e-15	-6.102160e-16	3.172500e-18	-6.086297e-16	6.118022e-16
4.73          	1.060229e+01	5.301147e+00	5.301147e+00	2.430341e+00	4.664275e+02	-4.639972e+02	4.652124e+02	-4.484178e-15	-5.760133e-16	3.168096e-18	-5.744292e-16	5.775973e-16
4.74          	1.064940e+01	5.324699e+00	5.324699e+00	2.500496e+00	4.674716e+02	-4.649711e+02	4.662213e+02	-4.465016e-15	-5.598793e-16	3.161205e-18	-5.582987e-16	5.614599e-16
4.75          	1.069889e+01	5.349446e+00	5.349446e+00	2.583777e+00	4.684011e+02	-4.658173e+02	4.671092e+02	-4.443174e-15	-5.411686e-16	3.151233e-18	-5.395930e-16	5.427443e-16
4.76          	1.060702e+01	5.303510e+00	5.303510e+00	2.710640e+00	4.617826e+02	-4.590720e+02	4.604273e+02	-4.429993e-15	-5.462144e-16	3.127617e-18	-5.446506e-16	5.477782e-16
4.77          	1.060686e+01	5.303430e+00	5.303430e+00	2.844349e+00	4.594469e+02	-4.566026e+02	4.580247e+02	-4.423272e-15	-5.462702e-16	3.109457e-18	-5.447154e-16	5.478249e-16
4.78          	1.056105e+01	5.280524e+00	5.280524e+00	2.952422e+00	4.553688e+02	-4.524164e+02	4.538926e+02	-4.388348e-15	-5.294045e-16	3.082244e-18	-5.278633e-16	5.309456e-16
4.79          	1.043676e+01	5.218379e+00	5.218379e+00	3.075270e+00	4.472655e+02	-4.441902e+02	4.457278e+02	-4.362597e-15	-5.320903e-16	3.050225e-18	-5.305652e-16	5.336154e-16
4.8           	1.032617e+01	5.163083e+00	5.163083e+00	3.184719e+00	4.400543e+02	-4.368696e+02	4.384620e+02	-4.334888e-15	-5.350681e-16	3.019031e-18	-5.335586e-16	5.365776e-16
4.81          	1.042669e+01	5.213346e+00	5.213346e+00	3.240888e+00	4.439095e+02	-4.406686e+02	4.422891e+02	-4.300318e-15	-5.072609e-16	3.001333e-18	-5.057602e-16	5.087615e-16
4.82          	1.045665e+01	5.228326e+00	5.228326e+00	3.307693e+00	4.441915e+02	-4.408838e+02	4.425376e+02	-4.270090e-15	-4.911695e-16	2.979294e-18	-4.896798e-16	4.926591e-16
4.83          	1.034305e+01	5.171527e+00	5.171527e+00	3.340613e+00	4.381758e+02	-4.348352e+02	4.365055e+02	-4.237350e-15	-4.965240e-16	2.951733e-18	-4.950482e-16	4.979999e-16
4.84          	1.024148e+01	5.120741e+00	5.120741e+00	3.283537e+00	4.343124e+02	-4.310288e+02	4.326706e+02	-4.195336e-15	-5.066678e-16	2.928768e-18	-5.052034e-16	5.081322e-16
4.85          	1.015751e+01	5.078755e+00	5.078755e+00	3.301490e+00	4.299808e+02	-4.266793e+02	4.283300e+02	-4.158349e-15	-5.112529e-16	2.902538e-18	-5.098016e-16	5.127042e-16
4.86          	1.000947e+01	5.004736e+00	5.004736e+00	3.289297e+00	4.231015e+02	-4.198122e+02	4.214568e+02	-4.120520e-15	-5.141486e-16	2.873192e-18	-5.127120e-16	5.155852e-16
4.87          	9.910153e+00	4.955077e+00	4.955077e+00	3.239995e+00	4.192102e+02	-4.159702e+02	4.175902e+02	-4.078820e-15	-5.247441e-16	2.848985e-18	-5.233196e-16	5.261686e-16
4.88          	9.829673e+00	4.914836e+00	4.914836e+00	3.256118e+00	4.150780e+02	-4.118219e+02	4.134499e+02	-4.028877e-15	-5.282934e-16	2.817134e-18	-5.268848e-16	5.297019e-16
4.89          	9.723474e+00	4.861737e+00	4.861737e+00	3.192795e+00	4.111015e+02	-4.079087e+02	4.095051e+02	-3.982784e-15	-5.384426e-16	2.794165e-18	-5.370455e-16	5.398397e-16
4.9           	9.638679e+00	4.819339e+00	4.819339e+00	3.125698e+00	4.082183e+02	-4.050926e+02	4.066554e+02	-3.932111e-15	-5.458448e-16	2.771510e-18	-5.444590e-16	5.472305e-16
4.91          	9.607203e+00	4.803601e+00	4.803601e+00	3.036796e+00	4.082757e+02	-4.052389e+02	4.067573e+02	-3.871762e-15	-5.431627e-16	2.750034e-18	-5.417877e-16	5.445378e-16
4.92          	9.545112e+00	4.772556e+00	4.772556e+00	2.973666e+00	4.064124e+02	-4.034388e+02	4.049256e+02	-3.815416e-15	-5.475362e-16	2.726842e-18	-5.461728e-16	5.488997e-16
4.93          	9.548408e+00	4.774204e+00	4.774204e+00	2.890001e+00	4.080467e+02	-4.051567e+02	4.066017e+02	-3.748728e-15	-5.399690e-16	2.705088e-18	-5.386164e-16	5.413215e-16
4.94          	9.486040e+00	4.743020e+00	4.743020e+00	2.860169e+00	4.055868e+02	-4.027266e+02	4.041567e+02	-3.694361e-15	-5.487408e-16	2.681584e-18	-5.474000e-16	5.500816e-16
4.95          	9.435313e+00	4.717656e+00	4.717656e+00	2.828123e+00	4.037240e+02	-4.008958e+02	4.023099e+02	-3.626406e-15	-5.477076e-16	2.655993e-18	-5.463796e-16	5.490356e-16
4.96          	9.394289e+00	4.697145e+00	4.697145e+00	2.819769e+00	4.019119e+02	-3.990921e+02	4.005020e+02	-3.572484e-15	-5.559573e-16	2.631712e-18	-5.546414e-16	5.572732e-16
4.97          	9.043257e+00	4.521628e+00	4.521628e+00	2.765821e+00	3.860168e+02	-3.832510e+02	3.846339e+02	-3.531998e-15	-6.195475e-16	2.594293e-18	-6.182503e-16	6.208446e-16
4.98          	8.986331e+00	4.493165e+00	4.493165e+00	2.794292e+00	3.827961e+02	-3.800018e+02	3.813989e+02	-3.475528e-15	-6.216527e-16	2.563579e-18	-6.203709e-16	6.229345e-16
4.99          	8.990722e+00	4.495361e+00	4.495361e+00	2.916630e+00	3.808754e+02	-3.779588e+02	3.794171e+02	-3.427888e-15	-6.063671e-16	2.526390e-18	-6.051039e-16	6.076303e-16
5             	8.904449e+00	4.452225e+00	4.452225e+00	2.848692e+00	3.779323e+02	-3.750836e+02	3.765080e+02	-3.371930e-15	-6.099364e-16	2.504584e-18	-6.086841e-16	6.111887e-16
