# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.000000e-01
# lRef        : 1.000000e-01
# Aref        : 1.000000e-02
# CofR        : (2.000000e-01 2.000000e-01 5.000000e-02)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
0.64          	5.109717e+01	2.320678e+01	2.789039e+01	2.341807e-01	1.197562e-01	1.144245e-01	2.665831e-03	-2.341807e+00	5.109717e+02	-7.001863e-18	5.109717e+02	-5.109717e+02
0.645         	5.108921e+01	2.290080e+01	2.818840e+01	2.643800e-01	1.347169e-01	1.296631e-01	2.526870e-03	-2.643800e+00	5.108921e+02	-7.002230e-18	5.108921e+02	-5.108921e+02
0.65          	5.108146e+01	2.260843e+01	2.847302e+01	2.932294e-01	1.489763e-01	1.442531e-01	2.361578e-03	-2.932294e+00	5.108146e+02	-7.002630e-18	5.108146e+02	-5.108146e+02
0.655         	5.107390e+01	2.233183e+01	2.874207e+01	3.205119e-01	1.624261e-01	1.580858e-01	2.170145e-03	-3.205119e+00	5.107390e+02	-7.002991e-18	5.107390e+02	-5.107390e+02
0.66          	5.106657e+01	2.206998e+01	2.899659e+01	3.463301e-01	1.751180e-01	1.712121e-01	1.952976e-03	-3.463301e+00	5.106657e+02	-7.003346e-18	5.106657e+02	-5.106657e+02
0.665         	5.105938e+01	2.182679e+01	2.923259e+01	3.702897e-01	1.868551e-01	1.834346e-01	1.710256e-03	-3.702897e+00	5.105938e+02	-7.003705e-18	5.105938e+02	-5.105938e+02
0.67          	5.105230e+01	2.160087e+01	2.945143e+01	3.925281e-01	1.977070e-01	1.948212e-01	1.442899e-03	-3.925281e+00	5.105230e+02	-7.004036e-18	5.105230e+02	-5.105230e+02
0.675         	5.104551e+01	2.139497e+01	2.965054e+01	4.127787e-01	2.075408e-01	2.052379e-01	1.151454e-03	-4.127787e+00	5.104551e+02	-7.004395e-18	5.104551e+02	-5.104551e+02
0.68          	5.103885e+01	2.120896e+01	2.982989e+01	4.310463e-01	2.163596e-01	2.146867e-01	8.364404e-04	-4.310463e+00	5.103885e+02	-7.004770e-18	5.103885e+02	-5.103885e+02
0.685         	5.103234e+01	2.104408e+01	2.998826e+01	4.472088e-01	2.241034e-01	2.231054e-01	4.989722e-04	-4.472088e+00	5.103234e+02	-7.005129e-18	5.103234e+02	-5.103234e+02
0.69          	5.102601e+01	2.090087e+01	3.012514e+01	4.612135e-01	2.307468e-01	2.304668e-01	1.400048e-04	-4.612135e+00	5.102601e+02	-7.005540e-18	5.102601e+02	-5.102601e+02
0.695         	5.101980e+01	2.078093e+01	3.023887e+01	4.728966e-01	2.362089e-01	2.366878e-01	-2.394432e-04	-4.728966e+00	5.101980e+02	-7.005916e-18	5.101980e+02	-5.101980e+02
0.7           	5.101372e+01	2.068357e+01	3.033015e+01	4.823286e-01	2.405263e-01	2.418024e-01	-6.380737e-04	-4.823286e+00	5.101372e+02	-7.006219e-18	5.101372e+02	-5.101372e+02
0.705         	5.100781e+01	2.061016e+01	3.039766e+01	4.893749e-01	2.436327e-01	2.457422e-01	-1.054746e-03	-4.893749e+00	5.100781e+02	-7.006672e-18	5.100781e+02	-5.100781e+02
0.71          	5.100205e+01	2.056063e+01	3.044142e+01	4.940394e-01	2.455316e-01	2.485078e-01	-1.488103e-03	-4.940394e+00	5.100205e+02	-7.007101e-18	5.100205e+02	-5.100205e+02
0.715         	5.099637e+01	2.053584e+01	3.046054e+01	4.962351e-01	2.461809e-01	2.500543e-01	-1.936700e-03	-4.962351e+00	5.099637e+02	-7.007546e-18	5.099637e+02	-5.099637e+02
0.72          	5.099088e+01	2.053646e+01	3.045442e+01	4.958979e-01	2.455499e-01	2.503480e-01	-2.399073e-03	-4.958979e+00	5.099088e+02	-7.008043e-18	5.099088e+02	-5.099088e+02
0.725         	5.098547e+01	2.056200e+01	3.042347e+01	4.930738e-01	2.436632e-01	2.494106e-01	-2.873688e-03	-4.930738e+00	5.098547e+02	-7.008557e-18	5.098547e+02	-5.098547e+02
0.73          	5.098021e+01	2.061312e+01	3.036709e+01	4.876985e-01	2.404904e-01	2.472081e-01	-3.358891e-03	-4.876985e+00	5.098021e+02	-7.009085e-18	5.098021e+02	-5.098021e+02
0.735         	5.097503e+01	2.068959e+01	3.028545e+01	4.797929e-01	2.360434e-01	2.437495e-01	-3.853039e-03	-4.797929e+00	5.097503e+02	-7.009634e-18	5.097503e+02	-5.097503e+02
0.74          	5.097000e+01	2.079023e+01	3.017977e+01	4.694768e-01	2.303841e-01	2.390928e-01	-4.354329e-03	-4.694768e+00	5.097000e+02	-7.010252e-18	5.097000e+02	-5.097000e+02
0.745         	5.096504e+01	2.091633e+01	3.004871e+01	4.566187e-01	2.234483e-01	2.331703e-01	-4.861010e-03	-4.566187e+00	5.096504e+02	-7.010869e-18	5.096504e+02	-5.096504e+02
0.75          	5.096017e+01	2.106730e+01	2.989287e+01	4.412788e-01	2.152681e-01	2.260107e-01	-5.371264e-03	-4.412788e+00	5.096017e+02	-7.011467e-18	5.096017e+02	-5.096017e+02
0.755         	5.095545e+01	2.124141e+01	2.971404e+01	4.236318e-01	2.059327e-01	2.176991e-01	-5.883207e-03	-4.236318e+00	5.095545e+02	-7.012209e-18	5.095545e+02	-5.095545e+02
0.76          	5.095060e+01	2.144038e+01	2.951022e+01	4.034919e-01	1.953510e-01	2.081409e-01	-6.394911e-03	-4.034919e+00	5.095060e+02	-7.013379e-18	5.095060e+02	-5.095060e+02
0.765         	5.094618e+01	2.166220e+01	2.928398e+01	3.810891e-01	1.836400e-01	1.974491e-01	-6.904530e-03	-3.810891e+00	5.094618e+02	-7.013846e-18	5.094618e+02	-5.094618e+02
0.77          	5.094171e+01	2.190644e+01	2.903527e+01	3.564413e-01	1.708105e-01	1.856308e-01	-7.410125e-03	-3.564413e+00	5.094171e+02	-7.014603e-18	5.094171e+02	-5.094171e+02
0.775         	5.093733e+01	2.217245e+01	2.876488e+01	3.296214e-01	1.569009e-01	1.727205e-01	-7.909759e-03	-3.296214e+00	5.093733e+02	-7.015415e-18	5.093733e+02	-5.093733e+02
0.78          	5.093308e+01	2.245894e+01	2.847414e+01	3.007598e-01	1.419784e-01	1.587814e-01	-8.401529e-03	-3.007598e+00	5.093308e+02	-7.016252e-18	5.093308e+02	-5.093308e+02
0.785         	5.092880e+01	2.276591e+01	2.816289e+01	2.698494e-01	1.260412e-01	1.438082e-01	-8.883491e-03	-2.698494e+00	5.092880e+02	-7.017132e-18	5.092880e+02	-5.092880e+02
0.79          	5.092477e+01	2.309100e+01	2.783377e+01	2.371382e-01	1.092154e-01	1.279229e-01	-9.353756e-03	-2.371382e+00	5.092477e+02	-7.018165e-18	5.092477e+02	-5.092477e+02
0.795         	5.092069e+01	2.343449e+01	2.748620e+01	2.025853e-01	9.148223e-02	1.111031e-01	-9.810440e-03	-2.025853e+00	5.092069e+02	-7.019213e-18	5.092069e+02	-5.092069e+02
0.8           	5.091675e+01	2.379507e+01	2.712168e+01	1.663302e-01	7.291340e-02	9.341685e-02	-1.025173e-02	-1.663302e+00	5.091675e+02	-7.020217e-18	5.091675e+02	-5.091675e+02
0.805         	5.091285e+01	2.416980e+01	2.674305e+01	1.286624e-01	5.365533e-02	7.500704e-02	-1.067586e-02	-1.286624e+00	5.091285e+02	-7.021376e-18	5.091285e+02	-5.091285e+02
0.81          	5.090906e+01	2.455944e+01	2.634962e+01	8.950903e-02	3.367350e-02	5.583553e-02	-1.108101e-02	-8.950903e-01	5.090906e+02	-7.022621e-18	5.090906e+02	-5.090906e+02
0.815         	5.090521e+01	2.496048e+01	2.594473e+01	4.921248e-02	1.314068e-02	3.607180e-02	-1.146556e-02	-4.921248e-01	5.090521e+02	-7.024088e-18	5.090521e+02	-5.090521e+02
0.82          	5.090170e+01	2.537068e+01	2.553103e+01	8.017515e-03	-7.819126e-03	1.583664e-02	-1.182788e-02	-8.017515e-02	5.090170e+02	-7.024762e-18	5.090170e+02	-5.090170e+02
0.825         	5.089816e+01	2.579344e+01	2.510472e+01	-3.443590e-02	-2.938424e-02	-5.051657e-03	-1.216629e-02	3.443590e-01	5.089816e+02	-7.026191e-18	5.089816e+02	-5.089816e+02
0.83          	5.089466e+01	2.622228e+01	2.467238e+01	-7.749538e-02	-5.122711e-02	-2.626828e-02	-1.247941e-02	7.749538e-01	5.089466e+02	-7.027513e-18	5.089466e+02	-5.089466e+02
0.835         	5.089122e+01	2.665784e+01	2.423338e+01	-1.212230e-01	-7.337740e-02	-4.784561e-02	-1.276589e-02	1.212230e+00	5.089122e+02	-7.028890e-18	5.089122e+02	-5.089122e+02
0.84          	5.088779e+01	2.709653e+01	2.379126e+01	-1.652637e-01	-9.565622e-02	-6.960744e-02	-1.302439e-02	1.652637e+00	5.088779e+02	-7.030368e-18	5.088779e+02	-5.088779e+02
0.845         	5.088454e+01	2.753860e+01	2.334594e+01	-2.096328e-01	-1.180700e-01	-9.156277e-02	-1.325364e-02	2.096328e+00	5.088454e+02	-7.031796e-18	5.088454e+02	-5.088454e+02
0.85          	5.088137e+01	2.798180e+01	2.289956e+01	-2.541119e-01	-1.405085e-01	-1.136034e-01	-1.345258e-02	2.541119e+00	5.088137e+02	-7.033297e-18	5.088137e+02	-5.088137e+02
0.855         	5.087825e+01	2.842395e+01	2.245431e+01	-2.984821e-01	-1.628613e-01	-1.356208e-01	-1.362024e-02	2.984821e+00	5.087825e+02	-7.034821e-18	5.087825e+02	-5.087825e+02
0.86          	5.087521e+01	2.886361e+01	2.201160e+01	-3.426005e-01	-1.850560e-01	-1.575445e-01	-1.375575e-02	3.426005e+00	5.087521e+02	-7.036376e-18	5.087521e+02	-5.087521e+02
0.865         	5.087209e+01	2.929945e+01	2.157264e+01	-3.863407e-01	-2.070286e-01	-1.793120e-01	-1.385831e-02	3.863407e+00	5.087209e+02	-7.037983e-18	5.087209e+02	-5.087209e+02
0.87          	5.086925e+01	2.972798e+01	2.114127e+01	-4.293352e-01	-2.285949e-01	-2.007402e-01	-1.392736e-02	4.293352e+00	5.086925e+02	-7.039602e-18	5.086925e+02	-5.086925e+02
0.875         	5.086645e+01	3.014845e+01	2.071800e+01	-4.715226e-01	-2.497236e-01	-2.217989e-01	-1.396236e-02	4.715226e+00	5.086645e+02	-7.041263e-18	5.086645e+02	-5.086645e+02
0.88          	5.086369e+01	3.055893e+01	2.030476e+01	-5.127085e-01	-2.703172e-01	-2.423913e-01	-1.396291e-02	5.127085e+00	5.086369e+02	-7.042927e-18	5.086369e+02	-5.086369e+02
0.885         	5.086099e+01	3.095831e+01	1.990268e+01	-5.527814e-01	-2.903195e-01	-2.624619e-01	-1.392878e-02	5.527814e+00	5.086099e+02	-7.044622e-18	5.086099e+02	-5.086099e+02
0.89          	5.085838e+01	3.134421e+01	1.951417e+01	-5.915020e-01	-3.096109e-01	-2.818911e-01	-1.385990e-02	5.915020e+00	5.085838e+02	-7.046338e-18	5.085838e+02	-5.085838e+02
0.895         	5.085580e+01	3.171554e+01	1.914027e+01	-6.287634e-01	-3.281380e-01	-3.006254e-01	-1.375628e-02	6.287634e+00	5.085580e+02	-7.048075e-18	5.085580e+02	-5.085580e+02
0.9           	5.085332e+01	3.207019e+01	1.878313e+01	-6.643531e-01	-3.457946e-01	-3.185584e-01	-1.361811e-02	6.643531e+00	5.085332e+02	-7.049814e-18	5.085332e+02	-5.085332e+02
0.905         	5.085087e+01	3.240660e+01	1.844426e+01	-6.981170e-01	-3.625042e-01	-3.356128e-01	-1.344570e-02	6.981170e+00	5.085087e+02	-7.051561e-18	5.085087e+02	-5.085087e+02
0.91          	5.084853e+01	3.272380e+01	1.812473e+01	-7.299535e-01	-3.782163e-01	-3.517373e-01	-1.323950e-02	7.299535e+00	5.084853e+02	-7.053355e-18	5.084853e+02	-5.084853e+02
0.915         	5.084623e+01	3.301941e+01	1.782683e+01	-7.596290e-01	-3.928146e-01	-3.668144e-01	-1.300009e-02	7.596290e+00	5.084623e+02	-7.055103e-18	5.084623e+02	-5.084623e+02
0.92          	5.084398e+01	3.329352e+01	1.755046e+01	-7.871534e-01	-4.063049e-01	-3.808485e-01	-1.272822e-02	7.871534e+00	5.084398e+02	-7.056859e-18	5.084398e+02	-5.084398e+02
0.925         	5.084183e+01	3.354314e+01	1.729868e+01	-8.122231e-01	-4.185361e-01	-3.936869e-01	-1.242459e-02	8.122231e+00	5.084183e+02	-7.058622e-18	5.084183e+02	-5.084183e+02
0.93          	5.083959e+01	3.376674e+01	1.707285e+01	-8.346947e-01	-4.294385e-01	-4.052561e-01	-1.209118e-02	8.346947e+00	5.083959e+02	-7.060369e-18	5.083959e+02	-5.083959e+02
0.935         	5.083749e+01	3.396523e+01	1.687226e+01	-8.546484e-01	-4.390522e-01	-4.155961e-01	-1.172806e-02	8.546484e+00	5.083749e+02	-7.062073e-18	5.083749e+02	-5.083749e+02
0.94          	5.083543e+01	3.413681e+01	1.669862e+01	-8.719093e-01	-4.472913e-01	-4.246180e-01	-1.133668e-02	8.719093e+00	5.083543e+02	-7.063807e-18	5.083543e+02	-5.083543e+02
0.945         	5.083340e+01	3.428009e+01	1.655331e+01	-8.863392e-01	-4.540881e-01	-4.322511e-01	-1.091851e-02	8.863392e+00	5.083340e+02	-7.065486e-18	5.083340e+02	-5.083340e+02
0.95          	5.083144e+01	3.439460e+01	1.643684e+01	-8.978878e-01	-4.594190e-01	-4.384688e-01	-1.047511e-02	8.978878e+00	5.083144e+02	-7.067174e-18	5.083144e+02	-5.083144e+02
0.955         	5.082950e+01	3.448024e+01	1.634926e+01	-9.065488e-01	-4.632825e-01	-4.432663e-01	-1.000810e-02	9.065488e+00	5.082950e+02	-7.068829e-18	5.082950e+02	-5.082950e+02
0.96          	5.082758e+01	3.453520e+01	1.629238e+01	-9.121410e-01	-4.655900e-01	-4.465510e-01	-9.519505e-03	9.121410e+00	5.082758e+02	-7.070421e-18	5.082758e+02	-5.082758e+02
0.965         	5.082567e+01	3.455944e+01	1.626623e+01	-9.146606e-01	-4.663408e-01	-4.483199e-01	-9.010453e-03	9.146606e+00	5.082567e+02	-7.071967e-18	5.082567e+02	-5.082567e+02
0.97          	5.082381e+01	3.455384e+01	1.626997e+01	-9.141931e-01	-4.655796e-01	-4.486135e-01	-8.483065e-03	9.141931e+00	5.082381e+02	-7.073509e-18	5.082381e+02	-5.082381e+02
0.975         	5.082199e+01	3.451662e+01	1.630537e+01	-9.105622e-01	-4.632212e-01	-4.473410e-01	-7.940125e-03	9.105622e+00	5.082199e+02	-7.074982e-18	5.082199e+02	-5.082199e+02
0.98          	5.082020e+01	3.444777e+01	1.637243e+01	-9.037670e-01	-4.592671e-01	-4.444999e-01	-7.383579e-03	9.037670e+00	5.082020e+02	-7.076452e-18	5.082020e+02	-5.082020e+02
0.985         	5.081840e+01	3.434832e+01	1.647007e+01	-8.939127e-01	-4.537718e-01	-4.401409e-01	-6.815448e-03	8.939127e+00	5.081840e+02	-7.077799e-18	5.081840e+02	-5.081840e+02
0.99          	5.081662e+01	3.421779e+01	1.659884e+01	-8.809475e-01	-4.467117e-01	-4.342358e-01	-6.237933e-03	8.809475e+00	5.081662e+02	-7.079110e-18	5.081662e+02	-5.081662e+02
0.995         	5.081490e+01	3.405686e+01	1.675804e+01	-8.649413e-01	-4.381240e-01	-4.268173e-01	-5.653312e-03	8.649413e+00	5.081490e+02	-7.080381e-18	5.081490e+02	-5.081490e+02
1             	5.081317e+01	3.386578e+01	1.694738e+01	-8.459200e-01	-4.280239e-01	-4.178961e-01	-5.063942e-03	8.459200e+00	5.081317e+02	-7.081577e-18	5.081317e+02	-5.081317e+02
1.005         	5.081147e+01	3.364485e+01	1.716662e+01	-8.239115e-01	-4.164280e-01	-4.074835e-01	-4.472224e-03	8.239115e+00	5.081147e+02	-7.082721e-18	5.081147e+02	-5.081147e+02
1.01          	5.080975e+01	3.339487e+01	1.741488e+01	-7.989996e-01	-4.033804e-01	-3.956192e-01	-3.880572e-03	7.989996e+00	5.080975e+02	-7.083803e-18	5.080975e+02	-5.080975e+02
1.015         	5.080806e+01	3.311725e+01	1.769081e+01	-7.713216e-01	-3.889523e-01	-3.823693e-01	-3.291456e-03	7.713216e+00	5.080806e+02	-7.084813e-18	5.080806e+02	-5.080806e+02
1.02          	5.080640e+01	3.281264e+01	1.799376e+01	-7.409441e-01	-3.731794e-01	-3.677647e-01	-2.707353e-03	7.409441e+00	5.080640e+02	-7.085664e-18	5.080640e+02	-5.080640e+02
1.025         	5.080470e+01	3.248243e+01	1.832227e+01	-7.080082e-01	-3.561348e-01	-3.518734e-01	-2.130722e-03	7.080082e+00	5.080470e+02	-7.086631e-18	5.080470e+02	-5.080470e+02
1.03          	5.080307e+01	3.212596e+01	1.867711e+01	-6.724430e-01	-3.377855e-01	-3.346575e-01	-1.564006e-03	6.724430e+00	5.080307e+02	-7.087347e-18	5.080307e+02	-5.080307e+02
1.035         	5.080135e+01	3.174636e+01	1.905499e+01	-6.345685e-01	-3.182939e-01	-3.162746e-01	-1.009632e-03	6.345685e+00	5.080135e+02	-7.088171e-18	5.080135e+02	-5.080135e+02
1.04          	5.079977e+01	3.134490e+01	1.945487e+01	-5.945018e-01	-2.977209e-01	-2.967809e-01	-4.700241e-04	5.945018e+00	5.079977e+02	-7.088716e-18	5.079977e+02	-5.079977e+02
1.045         	5.079807e+01	3.092267e+01	1.987540e+01	-5.523636e-01	-2.761294e-01	-2.762342e-01	5.244585e-05	5.523636e+00	5.079807e+02	-7.089440e-18	5.079807e+02	-5.079807e+02
1.05          	5.079651e+01	3.048150e+01	2.031501e+01	-5.083241e-01	-2.536066e-01	-2.547175e-01	5.554650e-04	5.083241e+00	5.079651e+02	-7.089776e-18	5.079651e+02	-5.079651e+02
1.055         	5.079482e+01	3.002248e+01	2.077234e+01	-4.625068e-01	-2.302166e-01	-2.322902e-01	1.036765e-03	4.625068e+00	5.079482e+02	-7.090408e-18	5.079482e+02	-5.079482e+02
1.06          	5.079328e+01	2.954881e+01	2.124447e+01	-4.152172e-01	-2.061144e-01	-2.091028e-01	1.494199e-03	4.152172e+00	5.079328e+02	-7.090541e-18	5.079328e+02	-5.079328e+02
1.065         	5.079163e+01	2.906036e+01	2.173127e+01	-3.664546e-01	-1.813017e-01	-1.851529e-01	1.925623e-03	3.664546e+00	5.079163e+02	-7.091048e-18	5.079163e+02	-5.079163e+02
1.07          	5.079010e+01	2.856112e+01	2.222898e+01	-3.166073e-01	-1.559746e-01	-1.606327e-01	2.329091e-03	3.166073e+00	5.079010e+02	-7.091010e-18	5.079010e+02	-5.079010e+02
1.075         	5.078847e+01	2.805136e+01	2.273711e+01	-2.657125e-01	-1.301536e-01	-1.355589e-01	2.702657e-03	2.657125e+00	5.078847e+02	-7.091412e-18	5.078847e+02	-5.078847e+02
1.08          	5.078700e+01	2.753492e+01	2.325208e+01	-2.141418e-01	-1.040264e-01	-1.101155e-01	3.044561e-03	2.141418e+00	5.078700e+02	-7.091191e-18	5.078700e+02	-5.078700e+02
1.085         	5.078542e+01	2.701309e+01	2.377232e+01	-1.620385e-01	-7.766613e-02	-8.437239e-02	3.353126e-03	1.620385e+00	5.078542e+02	-7.091422e-18	5.078542e+02	-5.078542e+02
1.09          	5.078401e+01	2.648769e+01	2.429632e+01	-1.095688e-01	-5.115759e-02	-5.841116e-02	3.626784e-03	1.095688e+00	5.078401e+02	-7.091131e-18	5.078401e+02	-5.078401e+02
1.095         	5.078248e+01	2.596139e+01	2.482109e+01	-5.701483e-02	-2.464325e-02	-3.237158e-02	3.864164e-03	5.701483e-01	5.078248e+02	-7.091143e-18	5.078248e+02	-5.078248e+02
1.1           	5.078110e+01	2.543555e+01	2.534554e+01	-4.500511e-03	1.813730e-03	-6.314241e-03	4.063985e-03	4.500511e-02	5.078110e+02	-7.090827e-18	5.078110e+02	-5.078110e+02
1.105         	5.077959e+01	2.491470e+01	2.586489e+01	4.750955e-02	2.797994e-02	1.952961e-02	4.225167e-03	-4.750955e-01	5.077959e+02	-7.090702e-18	5.077959e+02	-5.077959e+02
1.11          	5.077832e+01	2.439815e+01	2.638017e+01	9.910097e-02	5.389721e-02	4.520376e-02	4.346721e-03	-9.910097e-01	5.077832e+02	-7.090258e-18	5.077832e+02	-5.077832e+02
1.115         	5.077679e+01	2.389117e+01	2.688562e+01	1.497224e-01	7.928903e-02	7.043341e-02	4.427814e-03	-1.497224e+00	5.077679e+02	-7.090047e-18	5.077679e+02	-5.077679e+02
1.12          	5.077544e+01	2.339334e+01	2.738210e+01	1.994385e-01	1.041870e-01	9.525150e-02	4.467731e-03	-1.994385e+00	5.077544e+02	-7.089461e-18	5.077544e+02	-5.077544e+02
1.125         	5.077419e+01	2.290860e+01	2.786559e+01	2.478494e-01	1.283914e-01	1.194581e-01	4.466659e-03	-2.478494e+00	5.077419e+02	-7.089038e-18	5.077419e+02	-5.077419e+02
1.13          	5.077286e+01	2.243796e+01	2.833490e+01	2.948471e-01	1.518476e-01	1.429995e-01	4.424046e-03	-2.948471e+00	5.077286e+02	-7.088554e-18	5.077286e+02	-5.077286e+02
1.135         	5.077155e+01	2.198421e+01	2.878735e+01	3.401569e-01	1.744173e-01	1.657396e-01	4.338888e-03	-3.401569e+00	5.077155e+02	-7.088000e-18	5.077155e+02	-5.077155e+02
1.14          	5.077028e+01	2.154943e+01	2.922086e+01	3.835715e-01	1.959968e-01	1.875747e-01	4.211085e-03	-3.835715e+00	5.077028e+02	-7.087451e-18	5.077028e+02	-5.077028e+02
1.145         	5.076913e+01	2.113646e+01	2.963267e+01	4.248104e-01	2.164470e-01	2.083635e-01	4.041742e-03	-4.248104e+00	5.076913e+02	-7.086862e-18	5.076913e+02	-5.076913e+02
1.15          	5.076789e+01	2.074586e+01	3.002203e+01	4.638086e-01	2.357356e-01	2.280730e-01	3.831323e-03	-4.638086e+00	5.076789e+02	-7.086232e-18	5.076789e+02	-5.076789e+02
1.155         	5.076673e+01	2.037957e+01	3.038716e+01	5.003792e-01	2.537700e-01	2.466093e-01	3.580334e-03	-5.003792e+00	5.076673e+02	-7.085593e-18	5.076673e+02	-5.076673e+02
1.16          	5.076553e+01	2.004084e+01	3.072469e+01	5.341927e-01	2.703857e-01	2.638070e-01	3.289337e-03	-5.341927e+00	5.076553e+02	-7.084931e-18	5.076553e+02	-5.076553e+02
1.165         	5.076434e+01	1.972871e+01	3.103564e+01	5.653465e-01	2.856330e-01	2.797136e-01	2.959702e-03	-5.653465e+00	5.076434e+02	-7.084237e-18	5.076434e+02	-5.076434e+02
1.17          	5.076327e+01	1.944752e+01	3.131575e+01	5.934113e-01	2.992977e-01	2.941136e-01	2.592066e-03	-5.934113e+00	5.076327e+02	-7.083585e-18	5.076327e+02	-5.076327e+02
1.175         	5.076210e+01	1.919769e+01	3.156441e+01	6.183359e-01	3.113559e-01	3.069801e-01	2.187905e-03	-6.183359e+00	5.076210e+02	-7.082868e-18	5.076210e+02	-5.076210e+02
1.18          	5.076104e+01	1.898043e+01	3.178061e+01	6.400088e-01	3.217531e-01	3.182557e-01	1.748703e-03	-6.400088e+00	5.076104e+02	-7.082175e-18	5.076104e+02	-5.076104e+02
1.185         	5.075989e+01	1.879794e+01	3.196195e+01	6.582007e-01	3.303764e-01	3.278243e-01	1.276043e-03	-6.582007e+00	5.075989e+02	-7.081501e-18	5.075989e+02	-5.075989e+02
1.19          	5.075884e+01	1.864936e+01	3.210947e+01	6.730056e-01	3.372745e-01	3.357311e-01	7.716995e-04	-6.730056e+00	5.075884e+02	-7.080838e-18	5.075884e+02	-5.075884e+02
1.195         	5.075773e+01	1.853724e+01	3.222049e+01	6.841629e-01	3.423190e-01	3.418439e-01	2.375914e-04	-6.841629e+00	5.075773e+02	-7.080166e-18	5.075773e+02	-5.075773e+02
1.2           	5.075664e+01	1.846117e+01	3.229548e+01	6.917155e-01	3.455335e-01	3.461820e-01	-3.242111e-04	-6.917155e+00	5.075664e+02	-7.079522e-18	5.075664e+02	-5.075664e+02
1.205         	5.075556e+01	1.842385e+01	3.233171e+01	6.953931e-01	3.467850e-01	3.486080e-01	-9.114935e-04	-6.953931e+00	5.075556e+02	-7.078884e-18	5.075556e+02	-5.075556e+02
1.21          	5.075454e+01	1.842462e+01	3.232991e+01	6.952645e-01	3.461102e-01	3.491543e-01	-1.522070e-03	-6.952645e+00	5.075454e+02	-7.078268e-18	5.075454e+02	-5.075454e+02
1.215         	5.075349e+01	1.846375e+01	3.228975e+01	6.913000e-01	3.434971e-01	3.478029e-01	-2.152898e-03	-6.913000e+00	5.075349e+02	-7.077685e-18	5.075349e+02	-5.075349e+02
1.22          	5.075245e+01	1.854054e+01	3.221191e+01	6.835686e-01	3.389830e-01	3.445856e-01	-2.801332e-03	-6.835686e+00	5.075245e+02	-7.077160e-18	5.075245e+02	-5.075245e+02
1.225         	5.075138e+01	1.865650e+01	3.209488e+01	6.719191e-01	3.324944e-01	3.394247e-01	-3.465115e-03	-6.719191e+00	5.075138e+02	-7.076678e-18	5.075138e+02	-5.075138e+02
1.23          	5.075047e+01	1.881031e+01	3.194016e+01	6.564926e-01	3.241048e-01	3.323878e-01	-4.141524e-03	-6.564926e+00	5.075047e+02	-7.076221e-18	5.075047e+02	-5.075047e+02
1.235         	5.074931e+01	1.900201e+01	3.174730e+01	6.372643e-01	3.138045e-01	3.234599e-01	-4.827704e-03	-6.372643e+00	5.074931e+02	-7.075839e-18	5.074931e+02	-5.074931e+02
1.24          	5.074819e+01	1.923209e+01	3.151610e+01	6.142009e-01	3.015797e-01	3.126212e-01	-5.520717e-03	-6.142009e+00	5.074819e+02	-7.075505e-18	5.074819e+02	-5.074819e+02
1.245         	5.074717e+01	1.949895e+01	3.124822e+01	5.874633e-01	2.875141e-01	2.999492e-01	-6.217573e-03	-5.874633e+00	5.074717e+02	-7.075189e-18	5.074717e+02	-5.074717e+02
1.25          	5.074609e+01	1.980238e+01	3.094372e+01	5.570669e-01	2.716182e-01	2.854487e-01	-6.915287e-03	-5.570669e+00	5.074609e+02	-7.074939e-18	5.074609e+02	-5.074609e+02
1.255         	5.074501e+01	2.014033e+01	3.060468e+01	5.232175e-01	2.539979e-01	2.692196e-01	-7.610832e-03	-5.232175e+00	5.074501e+02	-7.074757e-18	5.074501e+02	-5.074501e+02
1.26          	5.074397e+01	2.051259e+01	3.023138e+01	4.859396e-01	2.346687e-01	2.512709e-01	-8.301099e-03	-4.859396e+00	5.074397e+02	-7.074630e-18	5.074397e+02	-5.074397e+02
1.265         	5.074289e+01	2.091764e+01	2.982525e+01	4.453808e-01	2.137074e-01	2.316734e-01	-8.983010e-03	-4.453808e+00	5.074289e+02	-7.074577e-18	5.074289e+02	-5.074289e+02
1.27          	5.074179e+01	2.135334e+01	2.938845e+01	4.017554e-01	1.912242e-01	2.105312e-01	-9.653480e-03	-4.017554e+00	5.074179e+02	-7.074577e-18	5.074179e+02	-5.074179e+02
1.275         	5.074069e+01	2.181930e+01	2.892139e+01	3.551043e-01	1.672427e-01	1.878616e-01	-1.030945e-02	-3.551043e+00	5.074069e+02	-7.074644e-18	5.074069e+02	-5.074069e+02
1.28          	5.073961e+01	2.231391e+01	2.842570e+01	3.055894e-01	1.418468e-01	1.637426e-01	-1.094791e-02	-3.055894e+00	5.073961e+02	-7.074782e-18	5.073961e+02	-5.073961e+02
